is_goal,match_event_id,location_x,location_y,remaining_min,power_of_shot1,knockout_match2,game_season,remaining_sec1,distance_of_shot1,area_of_shot,shot_basics,range_of_shot,team_name,date_of_game,home_away,shot_id_number,lat_lng,type_of_shot,type_of_combined_shot,match_id,team_id,remaining_min.1,power_of_shot,knockout_match1,remaining_sec2,distance_of_shot2
0,,-98,165,,2,0,2010-11,22,39,Left Side Center(LC),Mid Range,16-24 ft.,Manchester United,22-02-2011,MANU vs. ATL,17550,"42.982923, -71.446094",shot - 30,,21000846,1610612747,80.64,111.6,,22,39
1,402,204,130,6,4,0,2005-06,50,44,,,24+ ft.,Manchester United,24-02-2006,MANU @ LAC,8945,"34.189593, -118.471724",shot - 47,,20500813,1610612747,6,4,0,50,103.4
1,5,1,214,11,1,0,2011-12,9,,Center(C),Mid Range,16-24 ft.,Manchester United,03-01-2012,MANU vs. HOU,18201,"42.982923, -71.446094",shot - 3,shot - 3,21100081,1610612747,11,1,90.608,24.2,41
1,216,0,0,2,2,0,2001-02,59,,Center(C),Goal Area,Less Than 8 ft.,Manchester United,31-03-2002,MANU vs. SAS,2935,"42.982923, -71.446094",shot - 1,shot - 1,20101055,1610612747,2,,0,59,20
1,238,0,0,3,2,0,1997-98,44,20,,Goal Area,Less Than 8 ft.,Manchester United,31-03-1998,MANU @ TOR,24124,"43.717098, -79.395917",shot - 4,,29701040,1610612747,119.64,2,0,44,20
1,298,,156,3,3,0,1999-00,57,40,Left Side Center(LC),Mid Range,16-24 ft.,Manchester United,17-01-2000,MANU vs. SEA,25448,"42.982923, -71.446094",shot - 16,,29900537,1610612747,98.64,3,0,57,40
1,257,103,126,0,2,0,2009-10,1,36,Right Side Center(RC),Mid Range,16-24 ft.,Manchester United,24-01-2010,MANU @ TOR,15862,"43.717098, -79.395917",shot - 3,shot - 3,20900648,1610612747,0,92.36,0,1,36
0,61,-117,64,4,1,0,2005-06,26,33,Left Side(L),Mid Range,8-16 ft.,Manchester United,14-11-2005,MANU @ MEM,7703,"35.103812, -89.964007",shot - 3,shot - 3,20500095,1610612747,4,1,0,26,95.4
1,451,,83,1,3,0,1997-98,9,30,Left Side(L),Goal Line,8-16 ft.,Manchester United,09-11-1997,MANU vs. GSW,23365,,shot - 3,shot - 3,29700076,1610612747,1,3,65.928,46.2,30
1,39,102,142,6,1,0,2011-12,13,37,Right Side Center(RC),Mid Range,16-24 ft.,,13-01-2012,MANU vs. CLE,18368,"42.982923, -71.446094",shot - 19,,21100169,1610612747,6,1,0,13,37
0,346,119,223,5,3,0,,57,45,Right Side Center(RC),Penalty Spot,24+ ft.,Manchester United,08-02-2016,MANU @ IND,22509,"40.361408, -86.186052",shot - 3,shot - 3,21500776,1610612747,5,72.36,98.928,21.2,45
0,61,,165,4,1,0,2001-02,18,37,,,16-24 ft.,Manchester United,03-04-2002,MANU @ NJN,2961,"40.643505, -73.939507",shot - 3,shot - 3,20101069,1610612747,4,1,0,18,37
1,321,29,109,5,3,0,2004-05,41,31,Center(C),Goal Line,,Manchester United,21-11-2004,MANU vs. CHI,6431,"42.982923, -71.446094",shot - 3,shot - 3,20400145,1610612747,5,3,0,41,31
0,177,-123,214,4,2,0,,30,44,Left Side Center(LC),Penalty Spot,24+ ft.,Manchester United,30-03-2013,MANU @ SAC,20868,"38.567296, -121.456638",shot - 3,shot - 3,21201093,1610612747,4,2,50.928,30,44
0,113,144,2,10,2,0,2000-01,39,34,Right Side(R),Mid Range,8-16 ft.,Manchester United,03-01-2001,MANU vs. UTA,739,"42.982923, -71.446094",shot - 3,shot - 3,20000456,1610612747,104.2,2,0,39,34
0,312,-113,77,6,3,1,,59,33,Left Side(L),Mid Range,,Manchester United,29-04-2007,MANU vs. PHX,28000,"42.982923, -71.446094",shot - 45,,40600154,1610612747,6,3,1,59,93.4
1,512,-131,91,1,4,0,,7,35,,Mid Range,8-16 ft.,Manchester United,28-11-2010,MANU vs. IND,16782,"42.982923, -71.446094",shot - 3,shot - 3,21000249,1610612747,1,22.36,0,7,68.4
1,269,102,118,10,3,0,2006-07,17,35,Right Side(R),Mid Range,8-16 ft.,Manchester United,25-12-2006,MANU @ MIA,10179,"25.790710, -80.207819",shot - 3,shot - 3,20600403,1610612747,10,3,,17,35
1,471,,0,2,4,0,2002-03,15,20,Center(C),Goal Area,,Manchester United,27-11-2002,MANU @ ORL,3488,"28.549237, -81.372780",shot - 5,,20200206,1610612747,2,4,86.928,15,20
1,53,0,0,5,1,0,1999-00,37,20,Center(C),Goal Area,Less Than 8 ft.,Manchester United,19-12-1999,,25188,"43.717098, -79.395917",shot - 4,,29900344,1610612747,110.64,46.36,0,37,20
1,181,1,36,5,2,0,2007-08,58,23,Center(C),Goal Area,Less Than 8 ft.,Manchester United,30-11-2007,,,"40.774891, -111.930790",shot - 3,shot - 3,20700231,1610612747,5,67.36,105.928,58,23
1,22,0,0,9,1,0,2004-05,51,20,Center(C),Goal Area,Less Than 8 ft.,,24-03-2005,MANU @ DEN,,"39.739968, -104.954013",shot - 1,shot - 1,20401009,1610612747,9,83.36,0,51,20
1,332,0,0,2,3,0,2003-04,34,20,Center(C),Goal Area,Less Than 8 ft.,Manchester United,01-04-2004,MANU vs. HOU,6042,"42.982923, -71.446094",shot - 12,,20301088,1610612747,2,3,0,,20
1,288,-151,193,10,3,0,2015-16,5,44,Left Side Center(LC),Penalty Spot,24+ ft.,Manchester United,07-01-2016,MANU @ SAC,22301,"38.567296, -121.456638",shot - 20,,21500539,1610612747,10,3,0,5,44
1,19,1,33,9,1,1,2003-04,51,23,Center(C),Goal Area,Less Than 8 ft.,Manchester United,05-05-2004,MANU @ SAS,27433,"29.444994, -98.524120",shot - 39,,40300232,1610612747,9,1,1,,
1,303,0,0,2,3,0,,22,20,Center(C),Goal Area,Less Than 8 ft.,Manchester United,21-01-2009,MANU @ LAC,13983,"34.189593, -118.471724",shot - 4,,20800627,1610612747,2,3,0,22,20
1,143,150,135,8,2,1,2001-02,3,40,Right Side Center(RC),Mid Range,16-24 ft.,Manchester United,28-04-2002,MANU @ POR,26610,"45.539131, -122.651648",shot - 3,shot - 3,40100163,1610612747,8,2,1,3,40
0,10,1,104,10,1,0,2011-12,25,30,Center(C),Goal Line,8-16 ft.,Manchester United,01-04-2012,MANU vs. GSW,,"42.982923, -71.446094",shot - 48,,21100784,1610612747,10,1,0,25,30
1,404,-53,100,11,4,0,1997-98,41,31,Center(C),Goal Line,8-16 ft.,Manchester United,23-11-1997,MANU vs. LAC,23422,"42.982923, -71.446094",shot - 21,,29700172,1610612747,11,4,122.608,41,31
1,375,135,121,10,4,0,2011-12,16,38,Right Side Center(RC),Mid Range,16-24 ft.,,13-03-2012,MANU @ MEM,19066,"35.103812, -89.964007",shot - 31,,21100621,1610612747,10,4,0,16,38
0,364,-138,89,7,4,0,2000-01,26,36,Left Side(L),Mid Range,,Manchester United,28-01-2001,MANU @ NYK,961,"40.708999, -73.872430",shot - 3,shot - 3,20000629,1610612747,7,82.36,70.8,71.2,36
1,88,0,0,11,2,0,2000-01,15,20,,Goal Area,Less Than 8 ft.,Manchester United,21-01-2001,MANU vs. MIA,882,"42.982923, -71.446094",shot - 12,,20000583,1610612747,11,103.36,46.608,15,20
1,179,1,31,2,2,0,2012-13,32,23,Center(C),Goal Area,Less Than 8 ft.,Manchester United,16-12-2012,MANU @ PHI,,"39.993941, -75.143458",shot - 54,,21200347,1610612747,2,2,0,32,23
0,51,164,91,6,1,0,2007-08,38,38,Right Side(R),Mid Range,16-24 ft.,Manchester United,18-12-2007,MANU @ CHI,11933,"41.845137, -87.660450",shot - 3,shot - 3,20700363,1610612747,6,72.36,0,38,38
1,338,0,0,9,4,1,2002-03,11,20,Center(C),Goal Area,Less Than 8 ft.,Manchester United,20-04-2003,MANU @ MIN,27012,,shot - 32,,40200171,1610612747,9,107.36,1,11,20
0,16,-118,128,,1,0,2006-07,52,37,Left Side Center(LC),Mid Range,16-24 ft.,Manchester United,26-11-2006,MANU vs. NJN,9862,"42.982923, -71.446094",shot - 46,,20600199,1610612747,9,1,,52,37
0,349,-100,132,6,4,0,2005-06,4,36,Left Side Center(LC),Mid Range,16-24 ft.,Manchester United,08-02-2006,MANU @ HOU,8797,"29.740325, -95.365762",shot - 15,,20500720,1610612747,6,4,0,4,36
0,18,51,115,9,1,0,2006-07,17,32,Center(C),,8-16 ft.,Manchester United,13-12-2006,MANU @ DAL,10040,"32.757824, -96.786653",shot - 3,shot - 3,20600324,1610612747,76.7616,1,0,17,25.4
1,196,0,0,2,2,1,1998-99,21,20,Center(C),,Less Than 8 ft.,Manchester United,11-05-1999,MANU vs. HOU,30180,"42.982923, -71.446094",shot - 49,,49800016,1610612747,,2,1,21,20
1,8,171,104,10,1,1,2009-10,,40,Right Side(R),Mid Range,16-24 ft.,Manchester United,29-05-2010,MANU @ PHX,29356,"33.552026, -112.071667",shot - 3,shot - 3,40900316,1610612747,80.2,1,1,89.2,94.4
1,238,4,23,1,2,0,2010-11,27,22,Center(C),Goal Area,Less Than 8 ft.,Manchester United,17-01-2011,MANU vs. OKC,17259,"42.982923, -71.446094",shot - 1,shot - 1,21000610,1610612747,1,2,0,27,22
0,307,-122,11,8,3,1,2010-11,8,32,Left Side(L),Mid Range,8-16 ft.,Manchester United,17-04-2011,MANU vs. NOH,29557,"42.982923, -71.446094",shot - 3,shot - 3,41000151,1610612747,8,45.36,65.928,8,32
1,479,90,46,3,4,0,2006-07,10,30,Right Side(R),Mid Range,8-16 ft.,Manchester United,13-12-2006,MANU @ DAL,10057,"32.757824, -96.786653",shot - 3,shot - 3,20600324,1610612747,3,4,0,10,30
0,348,-128,137,0,3,0,2001-02,36,38,Left Side Center(LC),Mid Range,16-24 ft.,Manchester United,06-02-2002,MANU vs. CHI,2448,"42.982923, -71.446094",shot - 3,shot - 3,20100691,1610612747,0,3,40.8,36,91.4
0,,69,94,3,2,0,,57,31,Right Side(R),,,Manchester United,07-04-2009,MANU @ SAC,14793,"38.567296, -121.456638",shot - 38,,20801160,1610612747,,72.36,0,57,31
0,352,-146,160,11,4,0,2002-03,12,41,Left Side Center(LC),Mid Range,16-24 ft.,Manchester United,11-03-2003,MANU @ CHI,4598,"41.845137, -87.660450",shot - 3,shot - 3,20200917,1610612747,11,4,,12,41
0,,-12,13,11,3,1,2000-01,39,,Center(C),Goal Area,Less Than 8 ft.,Manchester United,10-06-2001,MANU @ PHI,26512,"39.993941, -75.143458",shot - 39,,40000085,1610612747,77.2,3,1,39,21
0,320,-43,67,2,3,1,,54,27,Center(C),Goal Line,Less Than 8 ft.,Manchester United,06-05-2011,,29703,"32.757824, -96.786653",shot - 3,shot - 3,41000233,1610612747,2,3,1,54,27
1,245,-34,,1,2,0,2010-11,49,23,Center(C),Goal Area,Less Than 8 ft.,Manchester United,03-12-2010,MANU vs. SAC,16846,"42.982923, -71.446094",shot - 40,,21000287,1610612747,1,2,0,49,23
1,417,-210,145,7,4,0,2004-05,1,45,Left Side Center(LC),Penalty Spot,,Manchester United,29-03-2005,MANU vs. NYK,7352,,shot - 52,,20401051,1610612747,7,4,0,1,45
1,87,142,226,1,1,0,2000-01,43,46,Right Side Center(RC),Penalty Spot,24+ ft.,Manchester United,,MANU vs. GSW,242,"42.982923, -71.446094",shot - 5,,20000168,1610612747,1,1,0,67.2,44.4
1,140,0,0,8,2,1,1999-00,17,20,Center(C),Goal Area,Less Than 8 ft.,Manchester United,12-05-2000,MANU @ PHX,,"33.552026, -112.071667",shot - 49,,49900057,1610612747,,2,1,17,53.4
1,341,-46,53,2,3,0,2008-09,0,27,Center(C),Goal Line,Less Than 8 ft.,Manchester United,19-12-2008,MANU @ MIA,13643,"25.790710, -80.207819",shot - 52,,20800385,1610612747,2,43.36,78.8,111.2,59.4
0,358,162,192,0,3,0,2011-12,1,45,Right Side Center(RC),,24+ ft.,Manchester United,31-03-2012,MANU vs. NOH,19282,"42.982923, -71.446094",shot - 3,shot - 3,21100769,1610612747,0,3,0,1,67.4
1,376,-56,203,8,4,0,2012-13,29,41,Center(C),Mid Range,16-24 ft.,Manchester United,07-04-2013,MANU @ LAC,20931,"34.189593, -118.471724",shot - 5,,21201146,1610612747,8,109.36,0,29,41
1,202,61,34,5,2,1,2009-10,18,26,Center(C),Goal Line,Less Than 8 ft.,Manchester United,23-05-2010,MANU @ PHX,29292,"33.552026, -112.071667",shot - 3,shot - 3,40900313,1610612747,5,2,1,18,26
0,212,-223,127,0,2,0,2007-08,42,45,Left Side Center(LC),Penalty Spot,24+ ft.,Manchester United,26-03-2008,MANU vs. CHA,12949,"42.982923, -71.446094",shot - 38,,20701069,1610612747,0,2,,42,45
1,83,-130,143,2,1,0,2004-05,35,39,Left Side Center(LC),Mid Range,16-24 ft.,Manchester United,07-11-2004,MANU vs. ATL,6268,"42.982923, -71.446094",shot - 3,shot - 3,20400044,1610612747,2,79.36,0,111.2,82.4
1,240,-94,-5,11,3,0,2002-03,34,29,Left Side(L),Mid Range,8-16 ft.,Manchester United,07-01-2003,MANU vs. SEA,3895,"42.982923, -71.446094",shot - 44,,20200490,1610612747,11,78.36,0,,29
1,201,119,3,4,2,0,2009-10,21,31,Right Side(R),Mid Range,8-16 ft.,Manchester United,19-12-2009,MANU @ NJN,15406,"40.643505, -73.939507",shot - 3,shot - 3,20900388,1610612747,4,2,0,21,31
0,65,8,55,3,1,,,12,25,Center(C),Goal Line,Less Than 8 ft.,Manchester United,01-03-2000,MANU vs. VAN,25753,"42.982923, -71.446094",shot - 50,,29900821,1610612747,3,95.36,75.928,12,25
0,438,-89,33,5,4,0,1999-00,38,29,Left Side(L),Mid Range,8-16 ft.,Manchester United,19-12-1999,MANU @ TOR,25200,"43.717098, -79.395917",shot - 15,,29900344,1610612747,5,4,86.8,38,29
1,86,132,15,4,1,0,2014-15,27,33,Right Side(R),Mid Range,8-16 ft.,Manchester United,23-11-2014,MANU vs. DEN,21393,"42.982923, -71.446094",shot - 3,shot - 3,21400197,1610612747,4,51.36,0,27,
1,455,64,0,2,4,0,2001-02,10,26,Center(C),,Less Than 8 ft.,Manchester United,14-04-2002,MANU @ POR,3070,"45.539131, -122.651648",shot - 26,,20101159,1610612747,2,4,0,10,26
1,,-8,1,3,3,0,2012-13,49,20,Center(C),Goal Area,Less Than 8 ft.,Manchester United,13-03-2013,MANU @ ATL,20757,"33.768092, -84.393817",shot - 4,shot - 4,21200960,1610612747,3,3,84.608,49,20
0,366,210,183,0,3,0,2002-03,50,47,Right Side Center(RC),Penalty Spot,24+ ft.,Manchester United,30-03-2003,MANU @ SEA,4835,"47.633181, -122.308343",shot - 3,shot - 3,20201062,1610612747,0,3,,50,73.4
0,112,-98,91,1,1,0,2001-02,38,33,Left Side(L),Mid Range,8-16 ft.,Manchester United,09-04-2002,MANU vs. UTA,3028,"42.982923, -71.446094",shot - 45,,20101121,1610612747,1,1,0,75.7856,33
0,461,-126,79,4,5,0,2004-05,34,34,Left Side(L),Mid Range,8-16 ft.,Manchester United,17-12-2004,MANU vs. WAS,6677,"42.982923, -71.446094",shot - 3,shot - 3,20400338,1610612747,4,5,0,34,24.728
1,461,0,0,1,4,0,,6,20,Center(C),Goal Area,Less Than 8 ft.,Manchester United,24-03-2002,MANU @ SAC,2862,"38.567296, -121.456638",shot - 4,,20101000,1610612747,1,,0,6,20
1,14,-15,80,10,1,0,2008-09,10,28,Center(C),Goal Line,8-16 ft.,Manchester United,09-12-2008,MANU @ SAC,13517,"38.567296, -121.456638",shot - 15,,20800313,1610612747,10,1,0,10,28
1,208,-141,209,1,2,0,,25,45,Left Side Center(LC),Penalty Spot,24+ ft.,Manchester United,14-04-1998,MANU @ DAL,24203,"32.757824, -96.786653",shot - 9,,29701145,1610612747,1,2,,48.2,45
0,53,26,6,5,1,0,2012-13,36,22,Center(C),Goal Area,Less Than 8 ft.,Manchester United,,MANU @ SAC,19606,"38.567296, -121.456638",shot - 4,shot - 4,21200169,1610612747,5,1,0,36,22
0,210,47,219,1,2,0,2006-07,34,42,Center(C),Mid Range,16-24 ft.,Manchester United,04-03-2007,,10841,"33.552026, -112.071667",shot - 3,shot - 3,20600890,1610612747,1,113.36,0,34,42
0,81,133,100,3,1,0,2006-07,12,36,Right Side Center(RC),Mid Range,16-24 ft.,Manchester United,28-01-2007,MANU vs. SAS,10504,"42.982923, -71.446094",shot - 3,shot - 3,20600657,1610612747,3,1,,65.2,36
1,112,,61,1,1,0,2005-06,3,26,,Goal Line,Less Than 8 ft.,Manchester United,,MANU @ GSW,9029,"37.754130, -122.437947",shot - 3,shot - 3,20500865,1610612747,,1,0,3,26
1,64,17,17,3,1,0,,51,22,Center(C),Goal Area,Less Than 8 ft.,Manchester United,30-11-2010,,16792,"35.103812, -89.964007",shot - 39,,21000258,1610612747,3,1,0,58.2,22
0,370,,250,3,3,0,2012-13,28,45,Center(C),Penalty Spot,24+ ft.,Manchester United,28-12-2012,MANU vs. POR,20053,"42.982923, -71.446094",shot - 36,,21200435,1610612747,3,3,0,28,45
1,240,0,0,11,3,0,2000-01,43,20,Center(C),Goal Area,Less Than 8 ft.,Manchester United,15-12-2000,MANU vs. VAN,569,"42.982923, -71.446094",shot - 4,,20000334,1610612747,11,3,0,43,20
0,154,172,26,10,2,0,2004-05,16,37,Right Side(R),Mid Range,16-24 ft.,Manchester United,22-02-2005,MANU vs. BOS,6957,"42.982923, -71.446094",shot - 32,,20400789,1610612747,41.2,2,0,16,37
1,197,39,137,11,3,0,2001-02,28,34,Center(C),Goal Line,8-16 ft.,Manchester United,15-11-2001,MANU @ HOU,1629,"29.740325, -95.365762",shot - 3,shot - 3,20100119,1610612747,11,3,58.608,28,34
0,168,-174,199,7,2,1,2007-08,6,46,Left Side Center(LC),Penalty Spot,24+ ft.,Manchester United,15-06-2008,MANU vs. BOS,28468,"42.982923, -71.446094",shot - 55,,40700405,1610612747,7,61.36,68.928,6,46
1,290,0,0,6,3,0,2008-09,34,20,Center(C),Goal Area,Less Than 8 ft.,Manchester United,21-03-2009,MANU @ CHI,14629,"41.845137, -87.660450",shot - 32,,20801038,1610612747,6,3,42.608,34,
0,67,0,0,5,1,,,55,,Center(C),Goal Area,Less Than 8 ft.,Manchester United,07-04-2005,MANU vs. HOU,7400,"42.982923, -71.446094",shot - 1,shot - 1,20401118,1610612747,5,1,116.928,55,20
0,90,0,0,2,1,0,2003-04,28,20,Center(C),Goal Area,Less Than 8 ft.,Manchester United,24-03-2004,MANU vs. SAC,5950,"42.982923, -71.446094",shot - 4,shot - 4,20301033,1610612747,2,26.36,59.928,91.7216,20
0,196,-134,89,3,2,,1999-00,16,36,Left Side(L),Mid Range,16-24 ft.,Manchester United,01-03-2000,MANU vs. VAN,25756,"42.982923, -71.446094",shot - 3,shot - 3,29900821,1610612747,3,2,53.8,16,36
0,415,0,0,,3,0,2003-04,21,20,Center(C),Goal Area,Less Than 8 ft.,Manchester United,12-12-2003,MANU vs. DAL,5355,"42.982923, -71.446094",shot - 4,shot - 4,20300318,1610612747,0,30.36,0,21,20
1,96,24,72,3,1,0,2002-03,13,27,Center(C),Goal Line,Less Than 8 ft.,Manchester United,15-04-2003,MANU vs. DEN,4993,"42.982923, -71.446094",shot - 15,,20201176,1610612747,3,1,0,13,27
0,317,-3,255,10,4,1,2002-03,46,,Center(C),Penalty Spot,24+ ft.,Manchester United,13-05-2003,MANU @ SAS,27274,"29.444994, -98.524120",shot - 54,,40200225,1610612747,10,4,1,46,45
0,311,238,205,5,3,0,2015-16,29,51,,Penalty Spot,24+ ft.,Manchester United,28-03-2016,MANU @ UTA,22734,"40.774891, -111.930790",shot - 3,shot - 3,21501104,1610612747,5,3,0,29,51
0,99,0,0,1,1,0,2001-02,57,20,Center(C),Goal Area,Less Than 8 ft.,Manchester United,,MANU vs. LAC,,"42.982923, -71.446094",shot - 1,shot - 1,20100320,1610612747,1,1,0,57,20
1,147,0,0,7,2,0,1999-00,45,20,Center(C),Goal Area,,Manchester United,16-04-2000,MANU vs. MIN,26142,"42.982923, -71.446094",shot - 4,shot - 4,29901159,1610612747,75.64,48.36,0,45,20
1,316,105,232,,3,,,52,45,Right Side Center(RC),Penalty Spot,24+ ft.,Manchester United,28-10-2015,MANU vs. MIN,21804,"42.982923, -71.446094",shot - 3,shot - 3,21500017,1610612747,8,3,108.928,52,45
0,16,37,249,9,1,,2009-10,50,45,Center(C),Penalty Spot,24+ ft.,Manchester United,26-01-2010,MANU @ WAS,15875,"38.919619, -77.015211",shot - 15,,20900658,1610612747,9,99.36,55.608,50,45
0,201,0,0,3,2,0,2007-08,45,20,Center(C),Goal Area,Less Than 8 ft.,Manchester United,02-11-2007,MANU @ PHX,11502,"33.552026, -112.071667",shot - 4,shot - 4,20700026,1610612747,3,54.36,0,45,20
1,183,143,128,3,2,0,2006-07,13,39,Right Side Center(RC),Mid Range,16-24 ft.,Manchester United,13-12-2006,MANU @ DAL,10044,"32.757824, -96.786653",shot - 15,,20600324,1610612747,3,2,0,53.2,102.728
0,104,97,0,1,1,0,,45,29,,Mid Range,8-16 ft.,Manchester United,19-11-2014,MANU @ HOU,21343,"29.740325, -95.365762",shot - 3,shot - 3,21400169,1610612747,1,16.6,0,45,29
0,9,0,0,11,1,0,2006-07,3,20,Center(C),Goal Area,Less Than 8 ft.,Manchester United,,MANU vs. NJN,9861,"42.982923, -71.446094",shot - 4,shot - 4,20600199,1610612747,,1,0,54.2,20
0,82,-130,216,4,1,0,2011-12,4,45,,Penalty Spot,24+ ft.,Manchester United,14-01-2012,,18401,"34.189593, -118.471724",shot - 11,,21100180,1610612747,4,1,0,4,45
0,325,-79,132,,3,0,2005-06,58,35,Left Side(L),Goal Line,8-16 ft.,Manchester United,26-12-2005,MANU @ WAS,8255,"38.919619, -77.015211",shot - 18,,20500387,1610612747,4,3,116.8,58,58.4
0,348,164,0,9,4,0,2002-03,33,36,Right Side(R),Mid Range,16-24 ft.,Manchester United,15-01-2003,MANU @ NOH,3963,"30.018061, -90.022651",shot - 3,shot - 3,20200546,1610612747,9,4,56.608,33,36
0,163,0,0,6,2,0,,6,,Center(C),Goal Area,Less Than 8 ft.,Manchester United,01-03-2006,MANU @ POR,9003,"45.539131, -122.651648",shot - 4,shot - 4,20500852,1610612747,6,25.36,77.35232,6,20
0,16,118,28,10,1,0,2007-08,13,32,Right Side(R),Mid Range,8-16 ft.,Manchester United,16-03-2008,MANU @ HOU,12786,"29.740325, -95.365762",shot - 3,shot - 3,20700988,1610612747,10,1,119.608,13,32
1,2,0,205,11,1,0,,36,40,Center(C),Mid Range,16-24 ft.,Manchester United,06-12-2009,MANU vs. PHX,15267,"42.982923, -71.446094",shot - 53,,20900295,1610612747,11,1,0,36,40
1,431,0,0,6,4,0,1998-99,52,20,Center(C),Goal Area,Less Than 8 ft.,Manchester United,13-04-1999,MANU @ POR,24879,"45.539131, -122.651648",shot - 39,,29800542,1610612747,6,53.36,0,52,20
1,326,236,13,5,3,0,2015-16,52,43,Right Side(R),Right Corner,24+ ft.,Manchester United,,MANU @ PHX,22683,"33.552026, -112.071667",shot - 3,shot - 3,21501065,1610612747,5,3,0,52,43
0,332,85,114,0,3,1,2003-04,23,34,Right Side(R),Mid Range,8-16 ft.,Manchester United,06-06-2004,MANU vs. DET,,"42.982923, -71.446094",shot - 36,,40300401,1610612747,25.64,3,1,23,34
0,226,-63,,1,2,0,2015-16,44,39,Left Side Center(LC),,16-24 ft.,Manchester United,28-11-2015,MANU @ POR,21979,"45.539131, -122.651648",shot - 17,,21500244,1610612747,,2,0,44,39
0,526,-72,240,0,4,0,2002-03,26,,Center(C),Penalty Spot,24+ ft.,Manchester United,04-01-2003,MANU @ PHX,3850,"33.552026, -112.071667",shot - 26,,20200471,1610612747,0,4,0,26,45
0,284,-148,-16,7,3,1,2003-04,41,34,Left Side(L),Mid Range,8-16 ft.,,17-04-2004,MANU vs. HOU,27307,"42.982923, -71.446094",shot - 36,,40300151,1610612747,7,108.6,133.928,,34
0,236,78,112,9,3,0,2008-09,34,33,Right Side(R),Goal Line,,Manchester United,11-03-2009,MANU @ HOU,14519,"29.740325, -95.365762",shot - 3,shot - 3,20800962,1610612747,9,3,0,34,33
0,338,-126,155,10,4,0,,36,39,Left Side Center(LC),Mid Range,16-24 ft.,Manchester United,13-12-2002,MANU vs. NOH,3632,"42.982923, -71.446094",shot - 15,,20200326,1610612747,10,4,0,26.2,39
0,482,-178,112,2,4,0,2001-02,7,41,Left Side(L),Mid Range,16-24 ft.,Manchester United,19-03-2002,MANU @ DAL,2808,"32.757824, -96.786653",shot - 3,shot - 3,20100962,1610612747,2,4,0,7,41
0,438,-204,-8,1,4,0,2001-02,6,40,Left Side(L),Mid Range,16-24 ft.,Manchester United,27-02-2002,MANU @ MIN,2670,"46.667324, -94.419250",shot - 4,,20100816,1610612747,,4,0,6,40
1,500,-223,138,0,4,0,,22,46,Left Side Center(LC),Penalty Spot,24+ ft.,Manchester United,02-01-2004,MANU @ SEA,5487,,shot - 30,,20300462,1610612747,0,,0,22,30.728
1,313,-235,58,,3,1,2003-04,52,44,Left Side(L),Left Corner,24+ ft.,Manchester United,17-04-2004,MANU vs. HOU,27308,"42.982923, -71.446094",shot - 3,shot - 3,40300151,1610612747,3,3,1,,44
0,,-102,,9,2,0,2005-06,50,35,Left Side(L),Mid Range,8-16 ft.,Manchester United,20-12-2005,,,"42.982923, -71.446094",shot - 3,shot - 3,20500359,1610612747,,2,0,50,35
0,178,-92,99,6,2,0,2006-07,47,33,Left Side(L),Mid Range,8-16 ft.,Manchester United,19-11-2006,MANU vs. CHI,9808,"42.982923, -71.446094",shot - 2,,20600142,1610612747,51.2,2,0,47,33
0,7,0,0,11,1,0,2004-05,5,20,Center(C),Goal Area,Less Than 8 ft.,Manchester United,10-03-2005,MANU @ DAL,7133,"32.757824, -96.786653",shot - 4,shot - 4,20400903,1610612747,11,,0,5,20
1,388,32,,5,4,1,,20,29,Center(C),Goal Line,8-16 ft.,Manchester United,09-06-2002,MANU @ NJN,26966,"40.643505, -73.939507",shot - 44,,40100403,1610612747,5,48.36,1,,29
0,42,0,0,7,1,0,2006-07,32,20,Center(C),Goal Area,Less Than 8 ft.,Manchester United,04-12-2006,MANU vs. IND,9960,"42.982923, -71.446094",shot - 39,,20600254,1610612747,58.2,1,0,66.2,67.4
1,77,43,45,2,1,0,2005-06,7,26,Center(C),Goal Line,Less Than 8 ft.,Manchester United,06-03-2006,MANU vs. SAS,9083,"42.982923, -71.446094",shot - 15,,20500888,1610612747,2,,0,141.7856,30.4
